date_reform,hourly_energy
2022070116,406.0
2022070117,426.0
2022070118,430.9920044
2022070119,430.9920044
2022070120,430.9920044
2022070121,430.9920044
2022070122,430.9920044
2022070123,430.9920044
2022070200,0.0
2022070201,0.0
2022070202,0.0
2022070203,0.0
2022070204,0.0
2022070205,0.0
2022070206,0.0
2022070207,2.016000032
2022070208,14.01599979
2022070209,31.00799942
2022070210,70.01599884
2022070211,122.0159988
2022070212,183.0079956
2022070213,251.0079956
2022070214,316.0
2022070215,375.0079956
2022070216,421.0079956
2022070217,447.0079956
2022070218,455.0079956
2022070219,455.0079956
2022070220,455.0079956
2022070221,455.0079956
2022070222,455.0079956
2022070223,455.0079956
2022070300,0.0
2022070301,0.0
2022070302,0.0
2022070303,0.0
2022070304,0.0
2022070305,0.0
2022070306,0.0
2022070307,2.0
2022070308,15.00800037
2022070309,36.99200058
2022070310,78.0
2022070311,135.0079956
2022070312,202.0
2022070313,248.0
2022070314,296.9920044
2022070315,356.0
2022070316,400.9920044
2022070317,428.0
2022070318,436.0
2022070319,436.0
2022070320,436.0
2022070321,436.0
2022070322,436.0
2022070323,436.0
2022070400,0.0
2022070401,0.0
2022070402,0.0
2022070403,0.0
2022070404,0.0
2022070405,0.0
2022070406,0.0
2022070407,0.991999984
2022070408,16.0
2022070409,48.99200058
2022070410,96.0
2022070411,143.0079956
2022070412,202.0
2022070413,268.0
2022070414,334.0
2022070415,371.0079956
2022070416,376.0
2022070417,403.0079956
2022070418,412.0
2022070419,412.9920044
2022070420,412.9920044
2022070421,412.9920044
2022070422,412.9920044
2022070423,412.9920044
2022070500,0.0
2022070501,0.0
2022070502,0.0
2022070503,0.0
2022070504,0.0
2022070505,0.0
2022070506,0.0
2022070507,2.016000032
2022070508,12.0
2022070509,44.0
2022070510,74.01599884
2022070511,90.01599884
2022070512,110.0159988
2022070513,141.0079956
2022070514,155.0079956
2022070515,170.0160065
2022070516,185.0079956
2022070517,194.0160065
2022070518,197.0079956
2022070519,197.0079956
2022070520,197.0079956
2022070521,197.0079956
2022070522,197.0079956
2022070523,197.0079956
2022070600,0.0
2022070601,0.0
2022070602,0.0
2022070603,0.0
2022070604,0.0
2022070605,0.0
2022070606,0.0
2022070607,1.008000016
2022070608,14.99199963
2022070609,34.0
2022070610,56.0
2022070611,89.00800323
2022070612,112.0
2022070613,146.9920044
2022070614,194.9920044
2022070615,233.0079956
2022070616,248.0
2022070617,257.0079956
2022070618,261.0079956
2022070619,261.0079956
2022070620,261.0079956
2022070621,261.0079956
2022070622,261.0079956
2022070623,261.0079956
2022070700,0.0
2022070701,0.0
2022070702,0.0
2022070703,0.0
2022070704,0.0
2022070705,0.0
2022070706,0.0
2022070707,0.991999984
2022070708,18.99200058
2022070709,56.99200058
2022070710,108.0
2022070711,164.9920044
2022070712,220.0
2022070713,276.0
2022070714,340.0
2022070715,400.0
2022070716,445.9840088
2022070717,473.9840088
2022070718,480.9920044
2022070719,481.9840088
2022070720,481.9840088
2022070721,481.9840088
2022070722,481.9840088
2022070723,481.9840088
2022070800,0.0
2022070801,0.0
2022070802,0.0
2022070803,0.0
2022070804,0.0
2022070805,0.0
2022070806,0.0
2022070807,0.0
2022070808,8.0
2022070809,30.01600075
2022070810,65.00800323
2022070811,114.0159988
2022070812,191.0079956
2022070813,259.0079956
2022070814,311.0079956
2022070815,365.0079956
2022070816,417.0079956
2022070817,445.0079956
2022070818,454.0159912
2022070819,455.0079956
2022070820,455.0079956
2022070821,455.0079956
2022070822,455.0079956
2022070823,455.0079956
2022070900,0.0
2022070901,0.0
2022070902,0.0
2022070903,0.0
2022070904,0.0
2022070905,0.0
2022070906,0.0
2022070907,2.0
2022070908,16.0
2022070909,46.0
2022070910,99.00800323
2022070911,166.0
2022070912,234.0
2022070913,304.9920044
2022070914,368.0
2022070915,420.0
2022070916,450.0
2022070917,468.0
2022070918,472.9920044
2022070919,472.9920044
2022070920,472.9920044
2022070921,472.9920044
2022070922,472.9920044
2022070923,472.9920044
2022071000,0.0
2022071001,0.0
2022071002,0.0
2022071003,0.0
2022071004,0.0
2022071005,0.0
2022071006,0.0
2022071007,2.016000032
2022071008,21.00799942
2022071009,39.00799942
2022071010,59.00799942
2022071011,71.00800323
2022071012,90.01599884
2022071013,137.0079956
2022071014,164.0
2022071015,190.0160065
2022071016,221.0079956
2022071017,249.0079956
2022071018,254.0160065
2022071019,254.0160065
2022071020,254.0160065
2022071021,254.0160065
2022071022,254.0160065
2022071023,254.0160065
2022071100,0.0
2022071101,0.0
2022071102,0.0
2022071103,0.0
2022071104,0.0
2022071105,0.0
2022071106,0.0
2022071107,0.991999984
2022071108,8.991999626
2022071109,30.99200058
2022071110,72.99199677
2022071111,133.9839935
2022071112,202.9920044
2022071113,254.9920044
2022071114,296.0
2022071115,348.0
2022071116,388.9920044
2022071117,410.9920044
2022071118,418.9920044
2022071119,420.0
2022071120,420.0
2022071121,420.0
2022071122,420.0
2022071123,420.0
2022071200,0.0
2022071201,0.0
2022071202,0.0
2022071203,0.0
2022071204,0.0
2022071205,0.0
2022071206,0.0
2022071207,0.991999984
2022071208,10.99199963
2022071209,44.0
2022071210,90.99199677
2022071211,133.9839935
2022071212,161.9839935
2022071213,208.9920044
2022071214,254.9920044
2022071215,316.9920044
2022071216,352.0
2022071217,368.9920044
2022071218,382.9920044
2022071219,382.9920044
2022071220,382.9920044
2022071221,382.9920044
2022071222,382.9920044
2022071223,382.9920044
2022071300,0.0
2022071301,0.0
2022071302,0.0
2022071303,0.0
2022071304,0.0
2022071305,0.0
2022071306,0.0
2022071307,2.0
2022071308,14.99199963
2022071309,46.0
2022071310,74.99199677
2022071311,109.0080032
2022071312,148.0
2022071313,216.0
2022071314,265.0079956
2022071315,296.0
2022071316,318.9920044
2022071317,332.0
2022071318,334.0
2022071319,334.0
2022071320,334.0
2022071321,334.0
2022071322,334.0
2022071323,334.0
2022071400,0.0
2022071401,0.0
2022071402,0.0
2022071403,0.0
2022071404,0.0
2022071405,0.0
2022071406,0.0
2022071407,0.991999984
2022071408,12.0
2022071409,28.0
2022071410,54.0
2022071411,110.0
2022071412,168.0
2022071413,227.0079956
2022071414,236.9920044
2022071415,247.0079956
2022071416,264.9920044
2022071417,280.0
2022071418,286.0
2022071419,286.0
2022071420,286.0
2022071421,286.0
2022071422,286.0
2022071423,286.0
2022071500,0.0
2022071501,0.0
2022071502,0.0
2022071503,0.0
2022071504,0.0
2022071505,0.0
2022071506,0.0
2022071507,2.0
2022071508,20.0
2022071509,45.00799942
2022071510,92.0
2022071511,138.0
2022071512,174.9920044
2022071513,186.0
2022071514,188.0
2022071515,194.9920044
2022071516,220.0
2022071517,238.9920044
2022071518,246.0
2022071519,246.0
2022071520,246.0
2022071521,246.0
2022071522,246.0
2022071523,246.0
2022071600,0.0
2022071601,0.0
2022071602,0.0
2022071603,0.0
2022071604,0.0
2022071605,0.0
2022071606,0.0
2022071607,2.0
2022071608,18.0
2022071609,48.99200058
2022071610,91.00800323
2022071611,142.0
2022071612,203.0079956
2022071613,260.0
2022071614,310.0
2022071615,366.0
2022071616,414.0
2022071617,442.0
2022071618,450.0
2022071619,450.0
2022071620,450.0
2022071621,450.0
2022071622,450.0
2022071623,450.0
2022071700,0.0
2022071701,0.0
2022071702,0.0
2022071703,0.0
2022071704,0.0
2022071705,0.0
2022071706,0.0
2022071707,2.0
2022071708,16.0
2022071709,49.00799942
2022071710,108.0
2022071711,166.0
2022071712,218.0
2022071713,265.0079956
2022071714,334.9920044
2022071715,382.0
2022071716,417.0079956
2022071717,430.9920044
2022071718,440.0
2022071719,440.0
2022071720,440.0
2022071721,440.0
2022071722,440.0
2022071723,440.0
2022071800,0.0
2022071801,0.0
2022071802,0.0
2022071803,0.0
2022071804,0.0
2022071805,0.0
2022071806,0.0
2022071807,1.008000016
2022071808,14.0
2022071809,44.0
2022071810,89.00800323
2022071811,122.0
2022071812,174.9920044
2022071813,206.9920044
2022071814,248.0
2022071815,292.0
2022071816,318.9920044
2022071817,334.9920044
2022071818,344.0
2022071819,344.0
2022071820,344.0
2022071821,344.0
2022071822,344.0
2022071823,344.0
2022071900,0.0
2022071901,0.0
2022071902,0.0
2022071903,0.0
2022071904,0.0
2022071905,0.0
2022071906,0.0
2022071907,1.008000016
2022071908,16.0
2022071909,53.00799942
2022071910,92.0
2022071911,157.0079956
2022071912,201.0079956
2022071913,274.0
2022071914,326.0
2022071915,381.0079956
2022071916,422.9920044
2022071917,446.0
2022071918,454.9920044
2022071919,456.0
2022071920,456.0
2022071921,456.0
2022071922,456.0
2022071923,456.0
2022072000,0.0
2022072001,0.0
2022072002,0.0
2022072003,0.0
2022072004,0.0
2022072005,0.0
2022072006,0.0
2022072007,0.0
2022072008,0.0
2022072009,2.0
2022072010,14.0
2022072011,42.0
2022072012,81.00800323
2022072013,117.0080032
2022072014,154.9920044
2022072015,197.0079956
2022072016,224.0
2022072017,248.0
2022072018,257.0079956
2022072019,258.0
2022072020,258.0
2022072021,258.0
2022072022,258.0
2022072023,258.0
2022072100,0.0
2022072101,0.0
2022072102,0.0
2022072103,0.0
2022072104,0.0
2022072105,0.0
2022072106,0.0
2022072107,0.991999984
2022072108,16.99200058
2022072109,52.99200058
2022072110,92.0
2022072111,136.9920044
2022072112,172.0
2022072113,212.9920044
2022072114,240.0
2022072115,250.0
2022072116,263.0079956
2022072117,275.0079956
2022072118,276.0
2022072119,276.0
2022072120,276.0
2022072121,276.0
2022072122,276.0
2022072123,276.0
2022072200,0.0
2022072201,0.0
2022072202,0.0
2022072203,0.0
2022072204,0.0
2022072205,0.0
2022072206,0.0
2022072207,0.991999984
2022072208,18.0
2022072209,56.0
2022072210,104.9919968
2022072211,143.0079956
2022072212,192.9920044
2022072213,224.9920044
2022072214,230.0
2022072215,235.0079956
2022072216,264.0
2022072217,279.0079956
2022072218,284.9920044
2022072219,284.9920044
2022072220,284.9920044
2022072221,284.9920044
2022072222,284.9920044
2022072223,284.9920044
2022072300,0.0
2022072301,0.0
2022072302,0.0
2022072303,0.0
2022072304,0.0
2022072305,0.0
2022072306,0.0
2022072307,2.016000032
2022072308,20.0
2022072309,60.0
2022072310,110.0159988
2022072311,184.0
2022072312,239.0079956
2022072313,313.0079956
2022072314,391.0079956
2022072315,419.0079956
2022072316,435.0079956
2022072317,442.0159912
2022072318,443.0079956
2022072319,443.0079956
2022072320,443.0079956
2022072321,443.0079956
2022072322,443.0079956
2022072323,443.0079956
2022072400,0.0
2022072401,0.0
2022072402,0.0
2022072403,0.0
2022072404,0.0
2022072405,0.0
2022072406,0.0
2022072407,0.991999984
2022072408,16.0
2022072409,40.0
2022072410,87.00800323
2022072411,150.0
2022072412,224.0
2022072413,282.0
2022072414,312.0
2022072415,316.0
2022072416,320.9920044
2022072417,322.0
2022072418,324.0
2022072419,324.0
2022072420,324.0
2022072421,324.0
2022072422,324.0
2022072423,324.0
2022072500,0.0
2022072501,0.0
2022072502,0.0
2022072503,0.0
2022072504,0.0
2022072505,0.0
2022072506,0.0
2022072507,2.0
2022072508,19.00799942
2022072509,52.99200058
2022072510,100.9919968
2022072511,162.0
2022072512,195.0079956
2022072513,263.0079956
2022072514,275.0079956
2022072515,290.0
2022072516,312.0
2022072517,328.0
2022072518,334.0
2022072519,335.0079956
2022072520,335.0079956
2022072521,335.0079956
2022072522,335.0079956
2022072523,335.0079956
2022072600,0.0
2022072601,0.0
2022072602,0.0
2022072603,0.0
2022072604,0.0
2022072605,0.0
2022072606,0.0
2022072607,0.0
2022072608,0.991999984
2022072609,13.98400021
2022072610,40.99200058
2022072611,70.99199677
2022072612,98.99199677
2022072613,128.9920044
2022072614,169.9839935
2022072615,213.9839935
2022072616,234.9920044
2022072617,244.9920044
2022072618,249.9839935
2022072619,249.9839935
2022072620,249.9839935
2022072621,249.9839935
2022072622,249.9839935
2022072623,249.9839935
2022072700,0.0
2022072701,0.0
2022072702,0.0
2022072703,0.0
2022072704,0.0
2022072705,0.0
2022072706,0.0
2022072707,2.016000032
2022072708,17.00799942
2022072709,53.00799942
2022072710,108.0
2022072711,170.0160065
2022072712,237.0079956
2022072713,318.0159912
2022072714,394.0159912
2022072715,455.0079956
2022072716,505.0079956
2022072717,537.0079956
2022072718,545.0079956
2022072719,546.0159912
2022072720,546.0159912
2022072721,546.0159912
2022072722,546.0159912
2022072723,546.0159912
2022072800,0.0
2022072801,0.0
2022072802,0.0
2022072803,0.0
2022072804,0.0
2022072805,0.0
2022072806,0.0
2022072807,0.991999984
2022072808,8.991999626
2022072809,26.99200058
2022072810,62.99200058
2022072811,85.98400116
2022072812,109.9840012
2022072813,130.9920044
2022072814,154.9920044
2022072815,209.9839935
2022072816,224.0
2022072817,254.9920044
2022072818,260.9920044
2022072819,261.9840088
2022072820,261.9840088
2022072821,261.9840088
2022072822,261.9840088
2022072823,261.9840088
2022072900,0.0
2022072901,0.0
2022072902,0.0
2022072903,0.0
2022072904,0.0
2022072905,0.0
2022072906,0.0
2022072907,2.016000032
2022072908,20.0
2022072909,56.0
2022072910,92.0
2022072911,154.0160065
2022072912,188.0
2022072913,197.0079956
2022072914,227.0079956
2022072915,276.0
2022072916,298.0159912
2022072917,309.0079956
2022072918,309.0079956
2022072919,309.0079956
2022072920,309.0079956
2022072921,309.0079956
2022072922,309.0079956
2022072923,309.0079956
2022073000,0.0
2022073001,0.0
2022073002,0.0
2022073003,0.0
2022073004,0.0
2022073005,0.0
2022073006,0.0
2022073007,1.008000016
2022073008,22.0
2022073009,58.0
2022073010,58.0
2022073011,58.0
2022073012,58.0
2022073013,132.0
2022073014,197.0079956
2022073015,260.0
2022073016,306.0
2022073017,333.0079956
2022073018,338.9920044
2022073019,338.9920044
2022073020,338.9920044
2022073021,338.9920044
2022073022,338.9920044
2022073023,338.9920044
2022073100,0.0
2022073101,0.0
2022073102,0.0
2022073103,0.0
2022073104,0.0
2022073105,0.0
2022073106,0.0
2022073107,1.008000016
2022073108,10.01599979
2022073109,38.01599884
2022073110,103.0080032
2022073111,157.0079956
2022073112,231.0079956
2022073113,295.0079956
2022073114,354.0159912
2022073115,379.0079956
2022073116,386.0159912
2022073117,388.0
2022073118,388.0
2022073119,389.0079956
2022073120,389.0079956
2022073121,389.0079956
2022073122,389.0079956
2022073123,389.0079956
2022080100,0.0
2022080101,0.0
2022080102,0.0
2022080103,0.0
2022080104,0.0
2022080105,0.0
2022080106,0.0
2022080107,1.008000016
2022080108,14.99199963
2022080109,52.0
2022080110,94.99199677
2022080111,114.0
2022080112,146.0
2022080113,176.0
2022080114,189.0079956
2022080115,221.0079956
2022080116,265.0079956
2022080117,290.0
2022080118,296.0
2022080119,296.0
2022080120,296.0
2022080121,296.0
2022080122,296.0
2022080123,296.0
2022080200,0.0
2022080201,0.0
2022080202,0.0
2022080203,0.0
2022080204,0.0
2022080205,0.0
2022080206,0.0
2022080207,2.0
2022080208,18.0
2022080209,58.99200058
2022080210,118.9919968
2022080211,182.9920044
2022080212,188.0
2022080213,192.0
2022080214,193.0079956
2022080215,194.0
2022080216,198.0
2022080217,201.0079956
2022080218,204.0
2022080219,204.0
2022080220,204.0
2022080221,204.0
2022080222,204.0
2022080223,204.0
2022080300,0.0
2022080301,0.0
2022080302,0.0
2022080303,0.0
2022080304,0.0
2022080305,0.0
2022080306,0.0
2022080307,2.0
2022080308,13.00800037
2022080309,28.0
2022080310,62.99200058
2022080311,86.99199677
2022080312,113.0080032
2022080313,149.0079956
2022080314,177.0079956
2022080315,190.0
2022080316,206.9920044
2022080317,214.9920044
2022080318,218.0
2022080319,218.0
2022080320,218.0
2022080321,218.0
2022080322,218.0
2022080323,218.0
2022080400,0.0
2022080401,0.0
2022080402,0.0
2022080403,0.0
2022080404,0.0
2022080405,0.0
2022080406,0.0
2022080407,0.991999984
2022080408,11.00800037
2022080409,24.0
2022080410,52.99200058
2022080411,92.99199677
2022080412,114.0
2022080413,138.0
2022080414,148.0
2022080415,158.0
2022080416,167.0079956
2022080417,170.0
2022080418,172.9920044
2022080419,172.9920044
2022080420,172.9920044
2022080421,172.9920044
2022080422,172.9920044
2022080423,172.9920044
2022080500,0.0
2022080501,0.0
2022080502,0.0
2022080503,0.0
2022080504,0.0
2022080505,0.0
2022080506,0.0
2022080507,0.0
2022080508,7.007999897
2022080509,25.00799942
2022080510,51.00799942
2022080511,84.0
2022080512,126.0159988
2022080513,190.0160065
2022080514,241.0079956
2022080515,265.0079956
2022080516,289.0079956
2022080517,306.0159912
2022080518,311.0079956
2022080519,311.0079956
2022080520,311.0079956
2022080521,311.0079956
2022080522,311.0079956
2022080523,311.0079956
2022080600,0.0
2022080601,0.0
2022080602,0.0
2022080603,0.0
2022080604,0.0
2022080605,0.0
2022080606,0.0
2022080607,0.991999984
2022080608,12.0
2022080609,48.0
2022080610,104.9919968
2022080611,174.0
2022080612,255.0079956
2022080613,326.0
2022080614,386.0
2022080615,452.9920044
2022080616,490.0
2022080617,507.0079956
2022080618,512.9920044
2022080619,512.9920044
2022080620,512.9920044
2022080621,512.9920044
2022080622,512.9920044
2022080623,512.9920044
2022080700,0.0
2022080701,0.0
2022080702,0.0
2022080703,0.0
2022080704,0.0
2022080705,0.0
2022080706,0.0
2022080707,0.0
2022080708,5.007999897
2022080709,31.00799942
2022080710,83.00800323
2022080711,135.0079956
2022080712,209.0079956
2022080713,286.0159912
2022080714,312.0
2022080715,347.0079956
2022080716,394.0159912
2022080717,426.0159912
2022080718,437.0079956
2022080719,437.0079956
2022080720,437.0079956
2022080721,437.0079956
2022080722,437.0079956
2022080723,437.0079956
2022080800,0.0
2022080801,0.0
2022080802,0.0
2022080803,0.0
2022080804,0.0
2022080805,0.0
2022080806,0.0
2022080807,2.992000103
2022080808,16.0
2022080809,50.99200058
2022080810,102.9919968
2022080811,153.0079956
2022080812,222.9920044
2022080813,278.9920044
2022080814,346.0
2022080815,401.0079956
2022080816,422.0
2022080817,430.9920044
2022080818,434.9920044
2022080819,434.9920044
2022080820,434.9920044
2022080821,434.9920044
2022080822,434.9920044
2022080823,434.9920044
2022080900,0.0
2022080901,0.0
2022080902,0.0
2022080903,0.0
2022080904,0.0
2022080905,0.0
2022080906,0.0
2022080907,1.008000016
2022080908,18.01600075
2022080909,58.01599884
2022080910,113.0080032
2022080911,175.0079956
2022080912,248.0
2022080913,317.0079956
2022080914,374.0159912
2022080915,416.0
2022080916,467.0079956
2022080917,488.0
2022080918,498.0159912
2022080919,498.0159912
2022080920,498.0159912
2022080921,498.0159912
2022080922,498.0159912
2022080923,498.0159912
2022081000,0.0
2022081001,0.0
2022081002,0.0
2022081003,0.0
2022081004,0.0
2022081005,0.0
2022081006,0.0
2022081007,0.991999984
2022081008,16.99200058
2022081009,50.99200058
2022081010,97.98400116
2022081011,162.9920044
2022081012,232.9920044
2022081013,293.9840088
2022081014,336.0
2022081015,378.9920044
2022081016,420.9920044
2022081017,446.9920044
2022081018,456.9920044
2022081019,456.9920044
2022081020,456.9920044
2022081021,456.9920044
2022081022,456.9920044
2022081023,456.9920044
2022081100,0.0
2022081101,0.0
2022081102,0.0
2022081103,0.0
2022081104,0.0
2022081105,0.0
2022081106,0.0
2022081107,0.991999984
2022081108,14.0
2022081109,39.00799942
2022081110,96.99199677
2022081111,167.0079956
2022081112,216.0
2022081113,283.0079956
2022081114,336.9920044
2022081115,404.9920044
2022081116,447.0079956
2022081117,478.0
2022081118,488.9920044
2022081119,488.9920044
2022081120,488.9920044
2022081121,488.9920044
2022081122,488.9920044
2022081123,488.9920044
2022081200,0.0
2022081201,0.0
2022081202,0.0
2022081203,0.0
2022081204,0.0
2022081205,0.0
2022081206,0.0
2022081207,2.016000032
2022081208,19.00799942
2022081209,55.00799942
2022081210,107.0080032
2022081211,161.0079956
2022081212,198.0160065
2022081213,209.0079956
2022081214,220.0
2022081215,250.0160065
2022081216,293.0079956
2022081217,317.0079956
2022081218,327.0079956
2022081219,327.0079956
2022081220,327.0079956
2022081221,327.0079956
2022081222,327.0079956
2022081223,327.0079956
2022081300,0.0
2022081301,0.0
2022081302,0.0
2022081303,0.0
2022081304,0.0
2022081305,0.0
2022081306,0.0
2022081307,2.0
2022081308,18.0
2022081309,56.0
2022081310,91.00800323
2022081311,102.0
2022081312,110.0
2022081313,119.0080032
2022081314,160.0
2022081315,192.9920044
2022081316,238.0
2022081317,258.0
2022081318,266.0
2022081319,266.0
2022081320,266.0
2022081321,266.0
2022081322,266.0
2022081323,266.0
2022081400,0.0
2022081401,0.0
2022081402,0.0
2022081403,0.0
2022081404,0.0
2022081405,0.0
2022081406,0.0
2022081407,1.008000016
2022081408,18.0
2022081409,49.00799942
2022081410,93.00800323
2022081411,146.0
2022081412,210.9920044
2022081413,230.9920044
2022081414,238.0
2022081415,261.0079956
2022081416,308.0
2022081417,334.9920044
2022081418,345.0079956
2022081419,345.0079956
2022081420,345.0079956
2022081421,345.0079956
2022081422,345.0079956
2022081423,345.0079956
2022081500,0.0
2022081501,0.0
2022081502,0.0
2022081503,0.0
2022081504,0.0
2022081505,0.0
2022081506,0.0
2022081507,1.983999968
2022081508,10.99199963
2022081509,50.99200058
2022081510,101.9840012
2022081511,133.9839935
2022081512,165.9839935
2022081513,208.9920044
2022081514,218.9920044
2022081515,244.9920044
2022081516,292.0
2022081517,308.0
2022081518,320.9920044
2022081519,320.9920044
2022081520,320.9920044
2022081521,320.9920044
2022081522,320.9920044
2022081523,320.9920044
2022081600,0.0
2022081601,0.0
2022081602,0.0
2022081603,0.0
2022081604,0.0
2022081605,0.0
2022081606,0.0
2022081607,0.991999984
2022081608,8.0
2022081609,14.0
2022081610,19.00799942
2022081611,40.0
2022081612,83.00800323
2022081613,126.0
2022081614,159.0079956
2022081615,179.0079956
2022081616,204.0
2022081617,219.0079956
2022081618,224.9920044
2022081619,226.0
2022081620,226.0
2022081621,226.0
2022081622,226.0
2022081623,226.0
2022081700,0.0
2022081701,0.0
2022081702,0.0
2022081703,0.0
2022081704,0.0
2022081705,0.0
2022081706,0.0
2022081707,2.0
2022081708,21.00799942
2022081709,58.99200058
2022081710,113.0080032
2022081711,190.0
2022081712,252.0
2022081713,322.0
2022081714,394.0
2022081715,446.9920044
2022081716,501.0079956
2022081717,525.0079956
2022081718,532.0
2022081719,532.0
2022081720,532.0
2022081721,532.0
2022081722,532.0
2022081723,532.0
2022081800,0.0
2022081801,0.0
2022081802,0.0
2022081803,0.0
2022081804,0.0
2022081805,0.0
2022081806,0.0
2022081807,1.008000016
2022081808,5.007999897
2022081809,13.00800037
2022081810,26.0
2022081811,101.0080032
2022081812,164.0
2022081813,213.0079956
2022081814,292.0
2022081815,350.0
2022081816,361.0079956
2022081817,364.0
2022081818,368.0
2022081819,368.0
2022081820,368.0
2022081821,368.0
2022081822,368.0
2022081823,368.0
2022081900,0.0
2022081901,0.0
2022081902,0.0
2022081903,0.0
2022081904,0.0
2022081905,0.0
2022081906,0.0
2022081907,1.008000016
2022081908,14.0
2022081909,25.00799942
2022081910,62.99200058
2022081911,144.0
2022081912,218.9920044
2022081913,280.0
2022081914,314.9920044
2022081915,358.0
2022081916,370.0
2022081917,373.0079956
2022081918,374.9920044
2022081919,374.9920044
2022081920,374.9920044
2022081921,374.9920044
2022081922,374.9920044
2022081923,374.9920044
2022082000,0.0
2022082001,0.0
2022082002,0.0
2022082003,0.0
2022082004,0.0
2022082005,0.0
2022082006,0.0
2022082007,1.008000016
2022082008,18.01600075
2022082009,46.01599884
2022082010,93.00800323
2022082011,150.0160065
2022082012,204.0
2022082013,262.0159912
2022082014,279.0079956
2022082015,283.0079956
2022082016,294.0159912
2022082017,308.0
2022082018,318.0159912
2022082019,318.0159912
2022082020,318.0159912
2022082021,318.0159912
2022082022,318.0159912
2022082023,318.0159912
2022082100,0.0
2022082101,0.0
2022082102,0.0
2022082103,0.0
2022082104,0.0
2022082105,0.0
2022082106,0.0
2022082107,0.991999984
2022082108,9.984000206
2022082109,24.0
2022082110,36.0
2022082111,52.99200058
2022082112,81.98400116
2022082113,137.9839935
2022082114,184.0
2022082115,222.9920044
2022082116,256.0
2022082117,272.0
2022082118,277.9840088
2022082119,278.9920044
2022082120,278.9920044
2022082121,278.9920044
2022082122,278.9920044
2022082123,278.9920044
2022082200,0.0
2022082201,0.0
2022082202,0.0
2022082203,0.0
2022082204,0.0
2022082205,0.0
2022082206,0.0
2022082207,2.0
2022082208,12.0
2022082209,48.0
2022082210,108.0
2022082211,170.0
2022082212,244.0
2022082213,309.0079956
2022082214,374.0
2022082215,444.0
2022082216,493.0079956
2022082217,516.0
2022082218,521.0079956
2022082219,522.0
2022082220,522.0
2022082221,522.0
2022082222,522.0
2022082223,522.0
2022082300,0.0
2022082301,0.0
2022082302,0.0
2022082303,0.0
2022082304,0.0
2022082305,0.0
2022082306,0.0
2022082307,0.991999984
2022082308,7.007999897
2022082309,24.99200058
2022082310,38.0
2022082311,40.99200058
2022082312,94.0
2022082313,146.0
2022082314,154.0
2022082315,175.0079956
2022082316,191.0079956
2022082317,212.0
2022082318,218.0
2022082319,219.0079956
2022082320,219.0079956
2022082321,219.0079956
2022082322,219.0079956
2022082323,219.0079956
2022082400,0.0
2022082401,0.0
2022082402,0.0
2022082403,0.0
2022082404,0.0
2022082405,0.0
2022082406,0.0
2022082407,0.991999984
2022082408,18.99200058
2022082409,60.0
2022082410,101.9840012
2022082411,130.9920044
2022082412,176.9920044
2022082413,229.9839935
2022082414,282.9920044
2022082415,326.9920044
2022082416,372.9920044
2022082417,389.9840088
2022082418,390.9920044
2022082419,390.9920044
2022082420,390.9920044
2022082421,390.9920044
2022082422,390.9920044
2022082423,390.9920044
2022082500,0.0
2022082501,0.0
2022082502,0.0
2022082503,0.0
2022082504,0.0
2022082505,0.0
2022082506,0.0
2022082507,2.0
2022082508,18.0
2022082509,58.0
2022082510,94.0
2022082511,144.0
2022082512,170.0
2022082513,184.0
2022082514,190.9920044
2022082515,194.0
2022082516,197.0079956
2022082517,198.9920044
2022082518,200.0
2022082519,200.0
2022082520,200.0
2022082521,200.0
2022082522,200.0
2022082523,200.0
2022082600,0.0
2022082601,0.0
2022082602,0.0
2022082603,0.0
2022082604,0.0
2022082605,0.0
2022082606,0.0
2022082607,1.008000016
2022082608,9.008000374
2022082609,30.99200058
2022082610,45.00799942
2022082611,61.00799942
2022082612,82.99199677
2022082613,104.0
2022082614,126.9919968
2022082615,137.0079956
2022082616,146.0
2022082617,150.0
2022082618,150.9920044
2022082619,150.9920044
2022082620,150.9920044
2022082621,150.9920044
2022082622,150.9920044
2022082623,150.9920044
2022082700,0.0
2022082701,0.0
2022082702,0.0
2022082703,0.0
2022082704,0.0
2022082705,0.0
2022082706,0.0
2022082707,2.016000032
2022082708,24.0
2022082709,66.01599884
2022082710,112.0
2022082711,178.0160065
2022082712,226.0160065
2022082713,252.0
2022082714,288.0
2022082715,297.0079956
2022082716,307.0079956
2022082717,314.0159912
2022082718,318.0159912
2022082719,318.0159912
2022082720,318.0159912
2022082721,318.0159912
2022082722,318.0159912
2022082723,318.0159912
2022082800,0.0
2022082801,0.0
2022082802,0.0
2022082803,0.0
2022082804,0.0
2022082805,0.0
2022082806,0.0
2022082807,1.983999968
2022082808,13.98400021
2022082809,48.99200058
2022082810,86.99199677
2022082811,154.9920044
2022082812,214.9920044
2022082813,265.9840088
2022082814,296.0
2022082815,332.9920044
2022082816,337.9840088
2022082817,348.0
2022082818,348.9920044
2022082819,348.9920044
2022082820,348.9920044
2022082821,348.9920044
2022082822,348.9920044
2022082823,348.9920044
2022082900,0.0
2022082901,0.0
2022082902,0.0
2022082903,0.0
2022082904,0.0
2022082905,0.0
2022082906,0.0
2022082907,0.0
2022082908,3.007999897
2022082909,14.0
2022082910,27.00799942
2022082911,70.0
2022082912,120.9919968
2022082913,192.9920044
2022082914,250.0
